nombre,cantidades,info,sabores,imagen,mix,Artículo,oferta,Estado,Rubro
LEVADURA DE CERVEZA SABOR QUESO X200 GR- NUTILEVA,1 UNIDAD,"Levadura nutricional de sabor umami, ideal para sumar un toque similar al queso en pastas, ensaladas y preparaciones. Aporta proteína, fibra y vitaminas del grupo B en cantidades que dependen de la formulación.",,https://drive.google.com/file/d/1o0hlxxNDegQlVlBiEqkZCulb3wueM8Ic/view,,2086,,✅ en precios,SUPLEMENTOS
LEVADURA EN COPOS X 200 GR - TITAN,1 UNIDAD,"Levadura nutricional de sabor umami, ideal para sumar un toque similar al queso en pastas, ensaladas y preparaciones. Aporta proteína, fibra y vitaminas del grupo B en cantidades que dependen de la formulación.",,https://drive.google.com/file/d/1Pff8wFxTktjTbfQSt-dAOLAeY745HhLm/view,,1458,,✅ en precios,SUPLEMENTOS
MAGNESIO EN POLVO X150 GR - NATIER,1 UNIDAD,Magnesio en una presentación práctica para complementar la alimentación diaria. Este mineral participa en la producción de energía y en el funcionamiento normal de músculos y sistema nervioso.,,https://drive.google.com/file/d/1UVqUAki56Zy2sYGNDTVHaEcVxv1-53BB/view,,2504,,✅ en precios,SUPLEMENTOS
MELENA DE LEON + ASHWAGANDHA X60 CC - SOMOS SETA,1 UNIDAD,"Blend de melena de león y ashwagandha, dos ingredientes muy elegidos en rutinas de enfoque, equilibrio y bienestar. El formato líquido concentra la combinación en una presentación fácil de usar.",,https://drive.google.com/file/d/1qWvNImRWNM3Hs9PehsHDJA0bTZOi-iaz/view,,2116,,✅ en precios,SUPLEMENTOS
MELENA DE LEON + REISHI X60 CC - SOMOS SETA,1 UNIDAD,"Blend de melena de león y reishi, hongos funcionales tradicionalmente valorados en rutinas de bienestar integral. Su formato líquido permite sumarlos de manera sencilla.",,https://drive.google.com/file/d/1tjNMwDbGktegeireW085PeRgmaw19ql-/view,,2162,,✅ en precios,SUPLEMENTOS
MELENA DE LEON EN POLVO 30 GR - SOMOS SETAS,1 UNIDAD,"Melena de león concentrada, un hongo funcional muy elegido para acompañar rutinas de enfoque y claridad mental. Disponible en formatos prácticos para incorporarlo al día.",,https://drive.google.com/file/d/1RrcSsIYVaIGrEn7wKF7tzRtpZttQELT5/view,,2468,,✅ en precios,SUPLEMENTOS
MELENA DE LEON EXTRACTO 60 CC - SOMOS SETA,1 UNIDAD,"Melena de león concentrada, un hongo funcional muy elegido para acompañar rutinas de enfoque y claridad mental. Disponible en formatos prácticos para incorporarlo al día.",,https://drive.google.com/file/d/14pcL_9JsCdHODAIUbby8qtMsrBrNOBQ3/view,,2380,,✅ en precios,SUPLEMENTOS
MELENA DE LEON X60 CAPSULAS - SOMOS SETA,1 UNIDAD,"Melena de león concentrada, un hongo funcional muy elegido para acompañar rutinas de enfoque y claridad mental. Disponible en formatos prácticos para incorporarlo al día.",,https://drive.google.com/file/d/1t_XO3Snu-LiJC6Z6ryH5O80lNMBR9vdE/view,,2112,,✅ en precios,SUPLEMENTOS
MELISA X60 CC - EL NATURALISTA,1 UNIDAD,"Extracto líquido de melisa, hierba de aroma suave tradicionalmente asociada con momentos de calma y relajación. Su formato en gotas la vuelve fácil de incorporar a la rutina nocturna.",,https://drive.google.com/file/d/1BEE03uQopNO5T90pEzRQ3lZ1W2H-vIXN/view,,2371,,✅ en precios,SUPLEMENTOS
MORINGA X60 CC - EL NATURALISTA,1 UNIDAD,"Extracto de moringa, planta apreciada por su variedad natural de compuestos vegetales. Una presentación líquida y práctica para complementar rutinas de alimentación y bienestar.",,https://drive.google.com/file/d/1l-JYUR09DCmVHlbvTXTJgsyewZYUXT_K/view,,2276,,✅ en precios,SUPLEMENTOS
NAD + RESVERATROL X60 CAPSULAS - EL NATURALISTA,1 UNIDAD,"Combinación de NAD y resveratrol en cápsulas, pensada para quienes buscan ingredientes vinculados al metabolismo celular y la protección antioxidante. Una fórmula práctica para la rutina diaria.",,https://drive.google.com/file/d/1lwP-ZXKmUUXnbJqQ_lTAI1757sIFVRcU/view,,2334,,✅ en precios,SUPLEMENTOS
NAD X60 GR - EL NATURALISTA,1 UNIDAD,"NAD en presentación concentrada, una coenzima que participa en procesos celulares relacionados con la producción de energía. Su formato permite incorporarlo de manera simple a la rutina.",,https://drive.google.com/file/d/17rL0VSWYYhwXzYV2OfEEuVaWt0xdnW14/view,,2333,,✅ en precios,SUPLEMENTOS
NENCIA X60 CC - EL NATURALISTA,1 UNIDAD,"Extracto líquido de nencia, hierba tradicionalmente utilizada en preparaciones botánicas de bienestar. Su formato en gotas resulta práctico y fácil de dosificar.",,https://drive.google.com/file/d/1CkoOdz3Shcg5Ay0rnu95low1979ETd9f/view,,2373,,✅ en precios,SUPLEMENTOS
NMN - NICOTINAMIDA MONONUCLEOTIDO - LABS NUTRITION,1 UNIDAD,"NMN o mononucleótido de nicotinamida, compuesto precursor del NAD estudiado por su participación en el metabolismo celular. Una presentación concentrada para rutinas de bienestar y vitalidad.",,https://drive.google.com/file/d/1dAxa1ht44-g0-MfKgN0N9hWNBMQsuYnr/view,,2505,,✅ en precios,SUPLEMENTOS
OMEGA 3 X60 CAPSULAS - SYNERGY ,1 UNIDAD,"Omega 3 en cápsulas, fuente de ácidos grasos esenciales como EPA y DHA. Estos nutrientes forman parte de las membranas celulares y son una opción práctica para complementar la alimentación.",,https://drive.google.com/file/d/1uGutYf5B69B_Y0RnSJ4yJ5GwGjdd3bVs/view,,2189,,✅ en precios,SUPLEMENTOS
ORTIGA X60 CC - EL NATURALISTA,1 UNIDAD,"Extracto líquido de ortiga, planta rica en compuestos vegetales y tradicionalmente valorada en rutinas de bienestar general. Su formato en gotas facilita el uso cotidiano.",,https://drive.google.com/file/d/14Ly-TbZlGMfks8w-vsO-sYBqVBfq3qk4/view,,2372,,✅ en precios,SUPLEMENTOS
PASIONARIA X6O CC - EL NATURALISTA,1 UNIDAD,"Extracto líquido de pasionaria, planta tradicionalmente asociada con la relajación y el descanso. Una opción práctica para sumar a la rutina de la noche.",,https://drive.google.com/file/d/1AZfzS1YJFaunAWJo3g5axQc0O9rudhBQ/view,,2374,,✅ en precios,SUPLEMENTOS
PLATA COLOIDAL X100 ML -650,1 UNIDAD,Solución de plata coloidal en presentación líquida. No se le atribuyen beneficios nutricionales ni propiedades terapéuticas; antes de ofrecerla conviene confirmar que este producto específico cuente con habilitación sanitaria vigente.,,https://drive.google.com/file/d/1BGc9XX5XLaYPcg7N8Ja_JQqluUcRqyHI/view,,2132,,✅ en precios,SUPLEMENTOS
POTASIO + MAGNESIO X30 CAPSULAS - EL NATURALISTA,1 UNIDAD,"Combinación de potasio y magnesio, dos minerales que participan en el funcionamiento muscular y nervioso. Su formato en cápsulas resulta cómodo para complementar una rutina activa.",,https://drive.google.com/file/d/1Iv5tdvKwOpKO6Rzz6TxKc_DMQcNaZe5y/view,,2211,,✅ en precios,SUPLEMENTOS
PROBIOTICOS X60 ML - KYOJIN,1 UNIDAD,Fórmula con cultivos probióticos pensada para acompañar el equilibrio de la microbiota intestinal. Su presentación líquida resulta práctica; las propiedades específicas dependen de las cepas incluidas.,,https://drive.google.com/file/d/1Yw30_0YjHDBRPyTu9KNAsg8-KwfuJm0G/view,,2180,,✅ en precios,SUPLEMENTOS
PROPOLEO LIQUIDO X100 ML - EL NATURALISTA,1 UNIDAD,"Propóleo en formato líquido o spray, una resina natural de la colmena rica en compuestos vegetales. Su presentación práctica permite incorporarlo fácilmente a rutinas de bienestar estacional.",,https://drive.google.com/file/d/1_Y9tRfuTxV0SH6V-mCLQc_H47GIzLcIf/view,,2221,,✅ en precios,SUPLEMENTOS
"PROPOLEO PLUS + CURCUMA,JENGIBRE Y TOMILLO 250 ML - NATIER",1 UNIDAD,"Fórmula de propóleo combinada con cúrcuma, jengibre y tomillo, ingredientes tradicionalmente elegidos en rutinas de bienestar estacional. Una mezcla práctica y de perfil botánico intenso.",,https://drive.google.com/file/d/1ddHFesG2wDHj31zwqEEC2XouEKTGRBEr/view,,2503,,✅ en precios,SUPLEMENTOS
PROPOLEO SPRAY 30 CC - EL NATURALISTA,1 UNIDAD,"Propóleo en formato líquido o spray, una resina natural de la colmena rica en compuestos vegetales. Su presentación práctica permite incorporarlo fácilmente a rutinas de bienestar estacional.",,https://drive.google.com/file/d/1MOwgKWz36p59SWw4cMqX6YL_eCASi5VT/view,,2401,,✅ en precios,SUPLEMENTOS
PROSTASANA X30 COMPRIMIDOS - EL NATURALISTA,1 UNIDAD,Blend herbal en comprimidos pensado para acompañar rutinas de bienestar masculino. Su formato compacto resulta cómodo para llevar e incorporar todos los días.,,https://drive.google.com/file/d/1yvTbexEzUXR8OAPSM1_WnSCQzVB8GxYj/view,,1900,,✅ en precios,SUPLEMENTOS
PROTEINA AISALDA DE SUERO,250G/500G/1KG,"Proteína aislada de suero en polvo, ideal para complementar el aporte proteico diario. La proteína contribuye al mantenimiento y desarrollo de la masa muscular, especialmente junto con entrenamiento y una alimentación adecuada.",,https://drive.google.com/file/d/1mkHwF-SGOcpl2meF3u4W6mGAGEiM3d7k/view,,1866,,✅ en precios,SUPLEMENTOS
REDUCTOR  X10 COMPRIMIDOS - EL NATURALISTA,1 UNIDAD,Blend en comprimidos pensado como complemento de una rutina que combine alimentación equilibrada y movimiento. Su formato práctico permite incorporarlo fácilmente al día.,,https://drive.google.com/file/d/12YoRropKuis3u99GklU7H7xDfeiXtbfr/view,,2168,,✅ en precios,SUPLEMENTOS
REISHI X60 CAPSULAS - SOMOS SETA,1 UNIDAD,"Reishi concentrado, hongo funcional tradicionalmente valorado en rutinas de equilibrio y bienestar integral. Disponible en una presentación práctica para el uso cotidiano.",,https://drive.google.com/file/d/1OqRbE6JE83BxspzorDJ4E_2yDD13umAE/view,,2113,,✅ en precios,SUPLEMENTOS
REISHI X60 CC - SOMOS SETA,1 UNIDAD,"Reishi concentrado, hongo funcional tradicionalmente valorado en rutinas de equilibrio y bienestar integral. Disponible en una presentación práctica para el uso cotidiano.",,https://drive.google.com/file/d/163sCqXvo9Eh0r-hCvM4PyJJDxZVNHKhl/view,,2412,,✅ en precios,SUPLEMENTOS
RELAX BLEND X50 CAPSULAS - NATIER,1 UNIDAD,Blend de ingredientes seleccionados para acompañar momentos de calma y una rutina de descanso. Su formato en cápsulas es práctico para incorporar especialmente al final del día.,,https://drive.google.com/file/d/1vWejTruqiZOx8b4iYLRZJtVm5cL5HN6i/view,,2295,,✅ en precios,SUPLEMENTOS
RESVERATROL X30 COMPRIMIDOS - EL NATURALISTA,1 UNIDAD,"Resveratrol concentrado, un polifenol de origen vegetal reconocido por su actividad antioxidante. Su presentación en cápsulas o comprimidos permite incorporarlo de manera simple a la rutina.",,https://drive.google.com/file/d/1mj8CgaMA7ha8Jb3qESVj3K5loT7Uw2qJ/view,,2212,,✅ en precios,SUPLEMENTOS
RESVERATROL X50 CAPSULAS - NATIER,1 UNIDAD,"Resveratrol concentrado, un polifenol de origen vegetal reconocido por su actividad antioxidante. Su presentación en cápsulas o comprimidos permite incorporarlo de manera simple a la rutina.",,https://drive.google.com/file/d/1zOyF2osjym_PGHoC2JGD_8vjVVbUQoZC/view,,2050,,✅ en precios,SUPLEMENTOS
RHODIOLA ROSEA EN POLVO - SOMOS SETAS,1 UNIDAD,"Rhodiola rosea concentrada, planta adaptógena tradicionalmente elegida para acompañar rutinas de vitalidad, equilibrio y rendimiento cotidiano. Disponible en formatos prácticos para cada preferencia.",,https://drive.google.com/file/d/1VRYrNbPujP71yreO704KY7H06GaKnO-8/view,,2472,,✅ en precios,SUPLEMENTOS
RHODIOLA ROSEA EXTRACTO X60 CC - SOMOS SETAS,1 UNIDAD,"Rhodiola rosea concentrada, planta adaptógena tradicionalmente elegida para acompañar rutinas de vitalidad, equilibrio y rendimiento cotidiano. Disponible en formatos prácticos para cada preferencia.",,https://drive.google.com/file/d/1sBFPCX1B_a44uPQaiR_mhA1e17j3jVg9/view,,2480,,✅ en precios,SUPLEMENTOS
SELENIO QUELADO X50 CAPSULAS - NATIER,1 UNIDAD,"Selenio quelado en cápsulas, mineral que participa en la protección antioxidante, el funcionamiento tiroideo y el sistema inmune. Una forma práctica de complementar su aporte diario.",,https://drive.google.com/file/d/150TvOfr-J3nWA_BIUdRUuIBNX1xNd4UD/view,,2320,,✅ en precios,SUPLEMENTOS
SPIRULINA CONCENTRADA X50 CAPSULAS - NATIER,1 UNIDAD,"Spirulina concentrada, microalga de intenso color natural que aporta proteína y diversos micronutrientes. Disponible en polvo, cápsulas o comprimidos para adaptarse fácilmente a cada rutina.",,https://drive.google.com/file/d/17_C6BUu1oM3ExNZ_7XjJ7Cwe-a7a4WsG/view,,2349,,✅ en precios,SUPLEMENTOS
SPIRULINA EN POLVO,1 UNIDAD,"Spirulina concentrada, microalga de intenso color natural que aporta proteína y diversos micronutrientes. Disponible en polvo, cápsulas o comprimidos para adaptarse fácilmente a cada rutina.",,https://drive.google.com/file/d/1ktsbe9gmYR1zGy8DuAivVOPRlXLpesy6/view,,2256,,✅ en precios,SUPLEMENTOS
SPIRULINA X 10 COMPRIMIDOS - EL NATURALISTA,1 UNIDAD,"Spirulina concentrada, microalga de intenso color natural que aporta proteína y diversos micronutrientes. Disponible en polvo, cápsulas o comprimidos para adaptarse fácilmente a cada rutina.",,https://drive.google.com/file/d/1a1ogboUDOY8K2zaNgBU73NlxZKObywMv/view,,2081,,✅ en precios,SUPLEMENTOS
TREMELLA 60 CAPSULAS - SOMOS SETAS,1 UNIDAD,"Tremella concentrada, hongo funcional tradicionalmente apreciado en rutinas de belleza y bienestar. Disponible en distintos formatos para incorporarlo de manera sencilla.",,https://drive.google.com/file/d/1k2fflgGXTI322ehhgVhyOHrFvZHafkPJ/view,,2494,,✅ en precios,SUPLEMENTOS
TREMELLA EN POLVO 30 GR - SOMOS SETAS,1 UNIDAD,"Tremella concentrada, hongo funcional tradicionalmente apreciado en rutinas de belleza y bienestar. Disponible en distintos formatos para incorporarlo de manera sencilla.",,https://drive.google.com/file/d/1NhMbjCKNh-vrfUNZ25Gfn4uYWJcsq0bt/view,,2464,,✅ en precios,SUPLEMENTOS
TREMELLA EXTRACTO 60 CC - SOMOS SETAS,1 UNIDAD,"Tremella concentrada, hongo funcional tradicionalmente apreciado en rutinas de belleza y bienestar. Disponible en distintos formatos para incorporarlo de manera sencilla.",,https://drive.google.com/file/d/11PrUf3m4C-R7n5SsBXkS14PpzYsEWo9i/view,,2465,,✅ en precios,SUPLEMENTOS
VALERIANA X10 COMPRIMIDOS - EL NATURALISTA,1 UNIDAD,"Valeriana concentrada, planta tradicionalmente asociada con la relajación y el descanso. Su presentación práctica permite sumarla a la rutina nocturna.",,https://drive.google.com/file/d/115lp6NWTavctF6OVKOnt9x3yK3IiiUFF/view,,2175,,✅ en precios,SUPLEMENTOS
VALERIANA X60 CC - EL NATURALISTA,1 UNIDAD,"Valeriana concentrada, planta tradicionalmente asociada con la relajación y el descanso. Su presentación práctica permite sumarla a la rutina nocturna.",,https://drive.google.com/file/d/11Jx00g2O31EGidIERfHpoFVqJg8nsTWm/view,,2375,,✅ en precios,SUPLEMENTOS
VINAGRE  DE SIDRA DE MANZANA X500 ML - VERDE VIDA,1 UNIDAD,"Vinagre de sidra de manzana de sabor frutado y acidez característica, ideal para aderezos y preparaciones. Una forma versátil de sumar un fermentado tradicional a la alimentación cotidiana.",,https://drive.google.com/file/d/1C8DQ2Rvo1MoX-LcxaE7eb-0HwVt3r4qg/view,,2364,,✅ en precios,SUPLEMENTOS
VINAGRE DE SIDRA DE MANZANA X250 ML - NATIER,1 UNIDAD,"Vinagre de sidra de manzana de sabor frutado y acidez característica, ideal para aderezos y preparaciones. Una forma versátil de sumar un fermentado tradicional a la alimentación cotidiana.",,https://drive.google.com/file/d/1D8ScxsPL1mEF5hPltmmjj-Mm9k3mX3Yi/view,,2227,,✅ en precios,SUPLEMENTOS
VINAGRE DE SIDRA DE MANZANA X50 CAPSULAS - NATIER,1 UNIDAD,"Vinagre de sidra de manzana concentrado en cápsulas, una alternativa práctica para quienes prefieren evitar su sabor ácido. Fácil de incorporar a una rutina de alimentación y bienestar.",,https://drive.google.com/file/d/1P8uKj2mBYeGiYeJ7R7WdMvRNZtfeDFQQ/view,,2052,,✅ en precios,SUPLEMENTOS
VINAGRE DE SIDRA DE MANZANA X500 ML - NATIER,1 UNIDAD,"Vinagre de sidra de manzana de sabor frutado y acidez característica, ideal para aderezos y preparaciones. Una forma versátil de sumar un fermentado tradicional a la alimentación cotidiana.",,https://drive.google.com/file/d/1ZVb23RFIe9sGhhlcvyfY6mC0KBi1cTbk/view,,2263,,✅ en precios,SUPLEMENTOS
VITAMINA B12 X50 - NATIER,1 UNIDAD,"Vitamina B12 en un formato práctico para complementar la alimentación. Este nutriente participa en la formación de glóbulos rojos, el funcionamiento del sistema nervioso y la síntesis de ADN.",,https://drive.google.com/file/d/1AJiPwHntqg-chyU1DmdNRhlm5DNWhbbY/view,,2188,,✅ en precios,SUPLEMENTOS
VITAMINA C  X50 CAPSULAS - NATIER,1 UNIDAD,"Vitamina C en cápsulas o comprimidos, fácil de incorporar a la rutina. Cumple una función antioxidante, participa en la formación de colágeno y contribuye al funcionamiento normal del sistema inmune.",,https://drive.google.com/file/d/1Zu0SFlMbLTO_xFS_9YAP0ifEki2vjNUk/view,,2053,,✅ en precios,SUPLEMENTOS
VITAMINA C X60 COMPRIMIDOS - EL NATURALISTA,1 UNIDAD,"Vitamina C en cápsulas o comprimidos, fácil de incorporar a la rutina. Cumple una función antioxidante, participa en la formación de colágeno y contribuye al funcionamiento normal del sistema inmune.",,https://drive.google.com/file/d/1NrBm8NMhPYTr-Hb6q8Ve-oEMxPBUb5dr/view,,2311,,✅ en precios,SUPLEMENTOS
VITAMINA D3 X50 CAPSULAS - NATIER,1 UNIDAD,"Vitamina D3 en cápsulas, un nutriente que favorece la absorción de calcio y participa en el mantenimiento de huesos y músculos. Una presentación práctica para complementar su aporte diario.",,https://drive.google.com/file/d/1cwb3oXXfCWB6HC2y_Bqd1YraaXUODEcJ/view,,2102,,✅ en precios,SUPLEMENTOS
VITAMINA E X10 COMPRIMIDOS - EL NATURALISTA,1 UNIDAD,"Vitamina E en comprimidos, nutriente con función antioxidante que ayuda a proteger las células frente al daño oxidativo. Su formato compacto es simple de incorporar.",,https://drive.google.com/file/d/1weRPLU43kGxL6auIAANb-XtdqE7F17Je/view,,2083,,✅ en precios,SUPLEMENTOS
VITAMINA K2 + D3 X50 CAPSULAS - NATIER,1 UNIDAD,"Combinación de vitaminas K2 y D3 en cápsulas. Ambas participan en el metabolismo del calcio y el mantenimiento de los huesos, en una presentación práctica para el uso diario.",,https://drive.google.com/file/d/1uts6jUlHklXa2PuiPi-6-lIUVamCKK-q/view,,2481,,✅ en precios,SUPLEMENTOS
ZINC X 30 COMPRIMIDOS - EL NATURALISTA,1 UNIDAD,"Zinc en comprimidos, mineral que participa en el funcionamiento normal del sistema inmune, la síntesis de proteínas y el mantenimiento de piel, cabello y uñas. Una opción práctica para complementar su aporte.",,https://drive.google.com/file/d/1aeTTL6PsbNFHvzZWpXgTZ6Y4mb8Hap9C/view,,2079,,✅ en precios,SUPLEMENTOS
TOMATE CONDIMENTADO X800 GR - VALLE DE LAS REINAS,1 UNIDAD,"Tomate triturado y condimentado, práctico como base para salsas, pizzas y guisos. Aporta fibra, potasio y licopeno; el contenido de sodio depende de los condimentos agregados.",,https://drive.google.com/file/d/16ZKyNcd8si7dN1PdrgmKfPOvPb2wQSG8/view,,1630,,✅ en precios,TOMATE TRITURADO
TOMATE TRITURADO X1 KG - DON FRANSISCO,1 UNIDAD,"Tomate triturado de sabor natural y textura uniforme, práctico como base para salsas, pizzas y guisos. Aporta fibra, potasio, vitamina C y licopeno en cantidades variables.",,https://drive.google.com/file/d/1UmApt58VC7-EujYaZFQPRHB2v0dUKWYS/view,,1627,,✅ en precios,TOMATE TRITURADO
TOMATE TRITURADO X500 GR - DON FRANSISCO,1 UNIDAD,"Tomate triturado de sabor natural y textura uniforme, práctico como base para salsas, pizzas y guisos. Aporta fibra, potasio, vitamina C y licopeno en cantidades variables.",,https://drive.google.com/file/d/1tWuaiU5ezHr6jZANmnZi1ZySIqL46EqC/view,,1628,,✅ en precios,TOMATE TRITURADO
CORDERO CON PIEL DEL LOBO X 750CC,1 UNIDAD,"Vino tinto de perfil intenso y frutado, pensado para acompañar carnes, pastas y quesos. Una etiqueta con carácter para disfrutar en una comida especial. Beber con moderación. Prohibida su venta a menores de 18 años.",,https://drive.google.com/file/d/1Zgk69yPQ_d9hJI0W7BEhIP_EENMk5sDx/view,,1231,,✅ en precios,VINOS
GIN DE AUTOR LODON DRY X 750 CC - TIERRA SANTA,1 UNIDAD,"Gin de estilo seco y perfil botánico, ideal para coctelería y combinaciones con agua tónica. Su carácter aromático permite crear tragos frescos y elegantes. Beber con moderación. Prohibida su venta a menores de 18 años.",,https://drive.google.com/file/d/1JHW90_Vk_7-MPME9iP4-JDj8a-1PFCwX/view,,2304,,✅ en precios,VINOS
GIN DE AUTOR SABORIZADO  X500 CC - TIERRA SANTA,1 UNIDAD,"Gin saborizado de perfil aromático, pensado para coctelería y combinaciones con agua tónica. Una base versátil para crear tragos originales y llenos de sabor. Beber con moderación. Prohibida su venta a menores de 18 años.",MALBEC/ROBLE/LUPULO,https://drive.google.com/file/d/1HEvXvfonRGikiwzr2JtetfXpMwbaAGTp/view,,2301,,✅ en precios,VINOS
LA IRIDE - ESPUMANTE EXTRA BRUT X 750 CC,1 UNIDAD,"Vino espumante de perfil fresco y burbujas finas, ideal como aperitivo o para celebraciones. Su vivacidad y elegancia acompañan brindis y momentos especiales. Beber con moderación. Prohibida su venta a menores de 18 años.",,https://drive.google.com/file/d/1aG4zkge2hbcd7fFUAKOG5EsEU6YDlM8d/view,,2447,,✅ en precios,VINOS
LAS PERDICES - BRUT ROSE X750 ML,1 UNIDAD,"Vino espumante de perfil fresco y burbujas finas, ideal como aperitivo o para celebraciones. Su vivacidad y elegancia acompañan brindis y momentos especiales. Beber con moderación. Prohibida su venta a menores de 18 años.",,https://drive.google.com/file/d/1JXsJJMAj2vq7jeB9rag4JWBdZyNmtqZ-/view,,1107,,✅ en precios,VINOS
LAS PERDICES - MALBEC X750 CC,1 UNIDAD,"Vino tinto Malbec de perfil frutado, cuerpo medio y taninos suaves, ideal para acompañar carnes, pastas y quesos. Un estilo argentino versátil y muy disfrutable. Beber con moderación. Prohibida su venta a menores de 18 años.",,https://drive.google.com/file/d/113WId9LJXlp8eWEsCZ4KCWnfHxyVzG_2/view,,1704,,✅ en precios,VINOS
LAS PERDICES - SAUVIGNON BLANC X750 CC,1 UNIDAD,"Vino blanco de perfil fresco, cítrico y frutado, ideal como aperitivo o para acompañar platos livianos. Servido frío ofrece una experiencia vibrante y refrescante. Beber con moderación. Prohibida su venta a menores de 18 años.",,https://drive.google.com/file/d/1PsWp9E8Hw6PawSRIE9aLC3hjHWriNi0N/view,,1706,,✅ en precios,VINOS
MARCIANO WINE - MALBEC,1 UNIDAD,"Vino tinto Malbec de perfil frutado, cuerpo medio y taninos suaves, ideal para acompañar carnes, pastas y quesos. Un estilo argentino versátil y muy disfrutable. Beber con moderación. Prohibida su venta a menores de 18 años.",,https://drive.google.com/file/d/1V3djtvWhUc2dexC3UOUN-Qz5bnUh-_1n/view,,2088,,✅ en precios,VINOS
MASTROENI - CABERNET FRANC X750 CC ,1 UNIDAD,"Vino tinto de perfil frutado y especiado, con estructura media y notas herbales características. Ideal para acompañar carnes, pastas y quesos. Beber con moderación. Prohibida su venta a menores de 18 años.",,https://drive.google.com/file/d/1QlRm65Rw6haghtKgU53VelBb7XzCtAXl/view,,1159,,✅ en precios,VINOS
MASTROENI - EXTRA BRUT,1 UNIDAD,"Vino espumante de perfil fresco y burbujas finas, ideal como aperitivo o para celebraciones. Su vivacidad y elegancia acompañan brindis y momentos especiales. Beber con moderación. Prohibida su venta a menores de 18 años.",,https://drive.google.com/file/d/1hUvyWxUIv2SztAsHAhqeMRbuUTpj6Vf3/view,,1700,,✅ en precios,VINOS
PERRO CALLEJERO - MALBEC X750 CC,1 UNIDAD,"Vino tinto Malbec de perfil frutado, cuerpo medio y taninos suaves, ideal para acompañar carnes, pastas y quesos. Un estilo argentino versátil y muy disfrutable. Beber con moderación. Prohibida su venta a menores de 18 años.",,https://drive.google.com/file/d/1z0EoQknV86zlpWkN8iuU-Mk-5TVsYNzv/view,,1492,,✅ en precios,VINOS
VERMUT - AQUI Y AHORA,1 UNIDAD,"Vermut aromatizado con hierbas y especias, de perfil agridulce, ideal como aperitivo o en coctelería. Servido con hielo y cítricos despliega todo su carácter. Beber con moderación. Prohibida su venta a menores de 18 años.",,https://drive.google.com/file/d/1JHuBtAerwlnRmkY4-XE_WJwKi5YOTURS/view,,2392,,✅ en precios,VINOS
ACEITE DE LINO X 250 cc - NUTRA SEM,1 UNIDAD,"Aceite vegetal de sabor suave, indicado para usar en frío sobre ensaladas, tostadas o preparaciones terminadas. Aporta grasas poliinsaturadas y ácido alfa-linolénico, un tipo de omega 3 de origen vegetal.",,https://drive.google.com/file/d/1rLGrJu31pwNrrLTwElmBOGFvxJJyOHbV/view,,2387,,❌ no está en precios,
ACEITE DE ROMERO X 30ML - SUPPLY ,1 UNIDAD,"Aceite aromático de romero de perfil herbal y fresco, ideal para sumar a rutinas de masajes y cuidado corporal. Su formato concentrado permite disfrutar de su aroma característico usando pocas gotas.",,,,2282,,❌ no está en precios,
ACEITE DE TOMILLO X 30ML - SUPPLY,1 UNIDAD,"Aceite aromático de tomillo de perfil herbal e intenso, ideal para masajes y rutinas de cuidado corporal. Su presentación concentrada resulta práctica y rendidora.",,,,2293,,❌ no está en precios,
ACEITUNAS VERDES Nº0 X 500GR - RODRIGO DE VIVAR,1 UNIDAD,"Aceitunas verdes grandes, carnosas y de sabor equilibrado, ideales para picadas, ensaladas, panes y platos mediterráneos. Aportan grasas monoinsaturadas y una textura firme muy agradable.",,https://drive.google.com/file/d/1YSpxUfC3TdhW3OckOg1xnBGCzSHTIX3U/view,,1051,,❌ no está en precios,
AGAR AGAR,100G/250G/1KG,"Gelificante de origen vegetal obtenido de algas, sin sabor y muy versátil. Ideal para preparar gelatinas, postres, salsas y recetas veganas; además aporta fibra de origen vegetal.",,https://drive.google.com/file/d/1nfDwEzADkkZ_M2syCT1_c39j6E6fHWj1/view,,2205,,❌ no está en precios,
ALFAJOR - SIN AZUCAR LIBRE DE GLUTEN - BANDA NARANJA,1 UNIDAD,"Alfajor libre de gluten y sin azúcar, con textura suave y un relleno sabroso. Una alternativa práctica para disfrutar algo dulce en cualquier momento del día.",DULCE DE LECHE,https://drive.google.com/file/d/1cczNyLISFiWPabrETU751xtky8xcyS4p/view,,2513,,✅ en precios,PRODUCTOS SIN TACC
ALMENDRA GUARA   ,250G/500G/1KG,"Almendras de sabor suave y textura crocante, fuente de proteínas vegetales, fibra, vitamina E y grasas monoinsaturadas. Ideales como snack o para sumar a granolas, ensaladas y repostería.",,https://drive.google.com/file/d/1OKnlEIbNEdHqr-OyZSrkASU4v0KUHRco/view,,1884,,❌ no está en precios,
ALMENDRAS TOSTADA CON ACEITE DE OLIVA Y SAL,1 UNIDAD,"Almendras tostadas con aceite de oliva y sal, de textura extra crocante y sabor intenso. Un snack sabroso que aporta proteínas vegetales, fibra y grasas saludables.",,,,1958,,❌ no está en precios,
AVENA INSTANTANEA SIN GLUTEN X400 GR - RESPONSABLE,1 UNIDAD,"La avena es naturalmente libre de gluten, pero suele contaminarse en el campo o la fábrica. La etiqueta ""Sin Gluten"" garantiza que fue procesada en instalaciones limpias y certificadas.",,https://drive.google.com/file/d/1ilWhhclEOGB0IAPMDb7ymqNlimn7BHCf/view,,2355,,❌ no está en precios,
